Name,Price,Availability,Brand,Description,Category,Rating,User_name,Review,Star,Date
Gloria Vanderbilt Womens Amanda Classic High Rise Tapered Jean Petite,29,,Visit the Gloria Vanderbilt Store,"Gloria Vanderbilt Women's Apparel # 1 selling women's jean in America with over 60 million sold nationwide the Amanda classic jean. This timeless tapered leg with standard functional five pocket denim jean, that is slightly contoured through hip and thigh and hits at natural waist line, for that comfort fit you've come to love. Perfect to wear to work, attending a class or family outtings. - Effortlessly fun and stylish. A versatile yet classic look that attracts and connects with the modern sensibility of consumers of all ages. Available in various detailing like floral embroidery, prints, destruction, studs, stones, etc as well as regular, short and long inseam length.","Clothing, Shoes & Jewelry",4.2,camperdog,Perfect fit. Nice price. Washes well without shrinking in the dryer and the color so far has not faded I love these jeans they fit as expected,5.0 out of 5 stars,"Reviewed in the United States on May 11, 2024"
Gloria Vanderbilt Womens Amanda Classic High Rise Tapered Jean Petite,29,,Visit the Gloria Vanderbilt Store,"Gloria Vanderbilt Women's Apparel # 1 selling women's jean in America with over 60 million sold nationwide the Amanda classic jean. This timeless tapered leg with standard functional five pocket denim jean, that is slightly contoured through hip and thigh and hits at natural waist line, for that comfort fit you've come to love. Perfect to wear to work, attending a class or family outtings. - Effortlessly fun and stylish. A versatile yet classic look that attracts and connects with the modern sensibility of consumers of all ages. Available in various detailing like floral embroidery, prints, destruction, studs, stones, etc as well as regular, short and long inseam length.","Clothing, Shoes & Jewelry",4.2,Tsharkness,These jeans are perfect. I am 5’ 1 1/2” and the length Petite Short is perfect. Very comfortable. Dress them up or down they look great.,5.0 out of 5 stars,"Reviewed in the United States on May 14, 2024"
Gloria Vanderbilt Womens Amanda Classic High Rise Tapered Jean Petite,29,,Visit the Gloria Vanderbilt Store,"Gloria Vanderbilt Women's Apparel # 1 selling women's jean in America with over 60 million sold nationwide the Amanda classic jean. This timeless tapered leg with standard functional five pocket denim jean, that is slightly contoured through hip and thigh and hits at natural waist line, for that comfort fit you've come to love. Perfect to wear to work, attending a class or family outtings. - Effortlessly fun and stylish. A versatile yet classic look that attracts and connects with the modern sensibility of consumers of all ages. Available in various detailing like floral embroidery, prints, destruction, studs, stones, etc as well as regular, short and long inseam length.","Clothing, Shoes & Jewelry",4.2,Carole Richardson,I have always like this brand of jeans! If you’re a plus size they hit every curve! I lost loads of weight and decided to try the size 4 and I was NOT disappointed! They hit every curve and fit nicely! The only thing like was even the petite was a little short! Nothing a pair of ankle boots can’t fix! I’m super happy!,5.0 out of 5 stars,"Reviewed in the United States on May 3, 2024"
Gloria Vanderbilt Womens Amanda Classic High Rise Tapered Jean Petite,29,,Visit the Gloria Vanderbilt Store,"Gloria Vanderbilt Women's Apparel # 1 selling women's jean in America with over 60 million sold nationwide the Amanda classic jean. This timeless tapered leg with standard functional five pocket denim jean, that is slightly contoured through hip and thigh and hits at natural waist line, for that comfort fit you've come to love. Perfect to wear to work, attending a class or family outtings. - Effortlessly fun and stylish. A versatile yet classic look that attracts and connects with the modern sensibility of consumers of all ages. Available in various detailing like floral embroidery, prints, destruction, studs, stones, etc as well as regular, short and long inseam length.","Clothing, Shoes & Jewelry",4.2,Elizabeth A. Dube Brown,"I love these blue jeans, they fit perfect length is ok.
They're very comfortable to wear any time anywhere.",5.0 out of 5 stars,"Reviewed in Canada on May 13, 2024"
Gloria Vanderbilt Womens Amanda Classic High Rise Tapered Jean Petite,29,,Visit the Gloria Vanderbilt Store,"Gloria Vanderbilt Women's Apparel # 1 selling women's jean in America with over 60 million sold nationwide the Amanda classic jean. This timeless tapered leg with standard functional five pocket denim jean, that is slightly contoured through hip and thigh and hits at natural waist line, for that comfort fit you've come to love. Perfect to wear to work, attending a class or family outtings. - Effortlessly fun and stylish. A versatile yet classic look that attracts and connects with the modern sensibility of consumers of all ages. Available in various detailing like floral embroidery, prints, destruction, studs, stones, etc as well as regular, short and long inseam length.","Clothing, Shoes & Jewelry",4.2,CAT.,Nice fit and looks good,5.0 out of 5 stars,"Reviewed in Canada on April 30, 2024"
Gloria Vanderbilt Womens Amanda Classic High Rise Tapered Jean Petite,29,,Visit the Gloria Vanderbilt Store,"Gloria Vanderbilt Women's Apparel # 1 selling women's jean in America with over 60 million sold nationwide the Amanda classic jean. This timeless tapered leg with standard functional five pocket denim jean, that is slightly contoured through hip and thigh and hits at natural waist line, for that comfort fit you've come to love. Perfect to wear to work, attending a class or family outtings. - Effortlessly fun and stylish. A versatile yet classic look that attracts and connects with the modern sensibility of consumers of all ages. Available in various detailing like floral embroidery, prints, destruction, studs, stones, etc as well as regular, short and long inseam length.","Clothing, Shoes & Jewelry",4.2,Mrs. Burns,Washed nicely. Comfortable fit. Sizing correct,5.0 out of 5 stars,"Reviewed in Canada on January 29, 2024"
Gloria Vanderbilt Womens Amanda Classic High Rise Tapered Jean Petite,29,,Visit the Gloria Vanderbilt Store,"Gloria Vanderbilt Women's Apparel # 1 selling women's jean in America with over 60 million sold nationwide the Amanda classic jean. This timeless tapered leg with standard functional five pocket denim jean, that is slightly contoured through hip and thigh and hits at natural waist line, for that comfort fit you've come to love. Perfect to wear to work, attending a class or family outtings. - Effortlessly fun and stylish. A versatile yet classic look that attracts and connects with the modern sensibility of consumers of all ages. Available in various detailing like floral embroidery, prints, destruction, studs, stones, etc as well as regular, short and long inseam length.","Clothing, Shoes & Jewelry",4.2,D P,"Me gusto mucho el corte y el tipo de tela de este pantalón, viene de un largo bastante considerable ( siempre tuve problemas para conseguir pantalones largos, ya que soy alta e se punto es muy importante) el ajuste del pantalón es muy adecuado y te hace lucir una bonita forma de cuerpo.",5.0 out of 5 stars,"Reviewed in Mexico on January 23, 2024"
Gloria Vanderbilt Womens Amanda Classic High Rise Tapered Jean Petite,29,,Visit the Gloria Vanderbilt Store,"Gloria Vanderbilt Women's Apparel # 1 selling women's jean in America with over 60 million sold nationwide the Amanda classic jean. This timeless tapered leg with standard functional five pocket denim jean, that is slightly contoured through hip and thigh and hits at natural waist line, for that comfort fit you've come to love. Perfect to wear to work, attending a class or family outtings. - Effortlessly fun and stylish. A versatile yet classic look that attracts and connects with the modern sensibility of consumers of all ages. Available in various detailing like floral embroidery, prints, destruction, studs, stones, etc as well as regular, short and long inseam length.","Clothing, Shoes & Jewelry",4.2,VEBANELL,,5.0 out of 5 stars,"Reviewed in Canada on January 3, 2024"
Gloria Vanderbilt Womens Amanda Classic High Rise Tapered Jean Petite,29,,Visit the Gloria Vanderbilt Store,"Gloria Vanderbilt Women's Apparel # 1 selling women's jean in America with over 60 million sold nationwide the Amanda classic jean. This timeless tapered leg with standard functional five pocket denim jean, that is slightly contoured through hip and thigh and hits at natural waist line, for that comfort fit you've come to love. Perfect to wear to work, attending a class or family outtings. - Effortlessly fun and stylish. A versatile yet classic look that attracts and connects with the modern sensibility of consumers of all ages. Available in various detailing like floral embroidery, prints, destruction, studs, stones, etc as well as regular, short and long inseam length.","Clothing, Shoes & Jewelry",4.2,leigh laur,They are comfortable,,
"Gibson Elite Mayfair Bay Embossed Double Bowl Dinnerware Set, Service for 4 (16pcs), Blue",69,In Stock,Visit the Gibson Elite Store,"The Gibson Elite Mayfair Bay 16 Piece Double Bowl Embossed Reactive Dinnerware brings the perfect balance of convenience and elegant beauty to your dining table. Coming in service for four with a dinner plate, salad, plate, and two different types of bowls, you’ll be set with all the pieces needed for any meal. The convenience is complimented by the intricacy of design that goes into making this plate; a reactive glaze with beautiful embossed tones throughout the dishes will make you fall in love with these dishes when setting  your table. These are the perfect centerpiece to any dining experience.",Home & Kitchen,4.6,,"I recently invested in the 16-piece double bowl set, and while there's much to love, there are a couple of aspects I'd like to highlight for potential buyers. Here's what stood out to me:

What I Love:

Chic Aesthetics: The embossed design and the light blue interior paired with the cream exterior give these plates/bowls a sophisticated and stylish appearance. They truly elevate the presentation of meals and make any dining occasion special.

Versatile Bowl Sizes: The inclusion of both cereal bowls and salad/pasta bowls is a practical choice. The larger salad/pasta bowls are perfect for substantial servings, while the cereal bowls are great for a variety of breakfast options. The versatility in bowl sizes has proven to be a convenient feature.

Considerations:

Weightier Than Expected: One thing to note is that these bowls are a bit heavier than they appear in the pictures. While this adds to their durability, it's worth mentioning for those who prefer lighter tableware.

Deep Cereal Bowls: The cereal bowls are notably deep, which may be a personal preference. While some may appreciate the extra capacity, others might find it a bit deeper than expected for standard cereal portions.

Despite these considerations, I find the set to be an excellent addition to my kitchen. The weightiness speaks to the quality of the ceramics used, and the deep cereal bowls are a unique feature for those who prefer heartier breakfasts. Overall, this 16-piece double bowl set combines style and functionality, making it a solid choice for anyone looking to enhance their tableware collection.

The only drawback I've encountered is a minor color discrepancy. While the light blue and cream combination is beautiful, the Amazon picture appears to show an aquamarine shade, which I was initially hoping for. It's a subtle difference, but worth noting for those who are particular about color coordination.",5.0 out of 5 stars,"Reviewed in the United States on December 11, 2023"
